Ensembl_geneID,D14_CHD8_1,D14_CHD8_3,D14_CHD8_4,D14_H9_1,D14_H9_2,D14_H9_5,D21_CHD8_4,D21_CHD8_5,D21_CHD8_6,D21_H9_4,D21_H9_5,D21_H9_6,D7_CHD8_2,D7_CHD8_3,D7_CHD8_5,D7_H9_3,D7_H9_4,D7_H9_5
ENSG00000167912,3,13,8,36,89,15,9,17,70,26,34,88,14,49,79,27,46,34
ENSG00000178538,40,6,53,59,74,3,59,65,2,61,27,98,19,97,62,23,18,94
ENSG00000251396,27,33,9,4,81,100,26,42,16,56,70,82,34,42,77,53,70,48
ENSG00000104388,47,34,85,0,68,39,47,52,40,8,81,69,45,50,75,36,45,96
ENSG00000171316,28,41,51,8,31,64,75,10,84,99,40,72,0,84,81,54,3,51
ENSG00000255397,10,40,83,97,9,81,67,39,81,64,75,14,1,75,39,79,57,88
ENSG00000177182,16,61,97,45,96,38,47,60,24,71,60,3,100,7,11,54,69,59
ENSG00000213881,19,68,9,44,75,67,70,47,99,42,41,96,42,60,34,66,35,49
ENSG00000198363,56,0,21,83,71,93,92,58,34,94,59,58,44,18,81,55,36,79
ENSG00000254285,42,0,14,14,20,69,30,78,73,45,32,55,36,1,28,29,36,13
ENSG00000222898,99,73,51,46,26,18,56,19,69,87,81,12,68,24,82,61,11,16
ENSG00000185942,77,75,68,82,14,32,84,31,69,36,7,52,96,40,34,94,89,37
ENSG00000253517,41,87,78,61,88,31,32,28,40,5,18,70,88,11,100,85,12,4
ENSG00000253431,74,84,52,83,33,49,8,60,19,99,14,22,64,47,28,98,23,36
ENSG00000137563,55,44,9,76,18,18,100,8,64,52,10,25,94,33,7,35,29,37
ENSG00000137561,11,58,69,55,48,12,1,98,1,82,65,46,72,84,46,37,57,47
ENSG00000270673,25,62,26,2,5,44,96,62,35,76,62,62,20,54,49,43,99,74
ENSG00000185728,12,2,14,3,70,5,1,83,98,66,29,43,84,3,67,29,82,4
ENSG00000261542,13,49,2,68,93,19,58,77,73,99,95,11,90,25,85,13,20,72
ENSG00000253554,67,76,65,0,29,48,1,44,31,75,33,76,44,2,61,7,29,47
ENSG00000253734,43,66,27,91,86,27,1,12,46,44,6,76,43,55,88,71,58,23
ENSG00000254377,78,64,18,69,93,5,7,68,99,17,64,22,76,76,34,15,57,2
ENSG00000207816,8,41,80,57,76,55,29,50,29,12,18,99,73,98,88,81,18,14
ENSG00000180828,91,46,78,84,77,66,87,60,76,3,6,15,49,77,9,49,14,79
ENSG00000172817,97,2,66,32,55,62,68,25,26,63,73,88,27,26,100,47,47,51
ENSG00000272010,66,28,92,38,55,98,35,30,40,12,73,44,97,52,57,30,61,88
ENSG00000104442,92,23,56,12,42,21,72,53,76,94,19,43,59,61,85,43,13,74
ENSG00000066855,70,21,35,45,94,20,19,52,18,14,95,87,28,1,99,73,96,91
ENSG00000272155,63,38,2,56,84,49,55,59,20,85,89,86,10,64,59,78,10,68
ENSG00000205268,20,100,58,9,75,11,15,16,91,62,71,27,0,16,64,29,46,86
ENSG00000272192,24,49,64,20,95,60,48,77,32,12,42,81,8,60,20,100,63,20
ENSG00000147573,17,57,28,94,13,78,65,50,13,99,51,44,47,33,35,64,59,14
ENSG00000246145,27,22,50,99,62,62,58,49,2,85,30,83,88,61,33,13,45,42
ENSG00000179041,19,42,33,41,14,34,32,26,59,88,24,27,92,26,69,15,2,84
ENSG00000147576,73,95,49,28,16,92,7,67,14,67,26,39,81,100,25,92,45,13
ENSG00000169085,43,49,15,57,33,33,41,81,21,13,61,0,63,58,81,57,35,41
ENSG00000185697,68,59,50,62,76,94,33,70,47,84,87,22,92,100,92,42,46,41
ENSG00000175073,46,16,38,9,77,6,93,88,84,24,100,65,17,50,5,73,83,36
ENSG00000213865,49,29,50,49,8,17,54,9,35,60,65,14,37,97,67,20,89,4
ENSG00000104205,5,92,8,2,96,70,32,41,63,69,27,37,82,23,8,20,75,63
ENSG00000213005,27,77,24,92,13,91,69,27,40,66,37,71,38,71,43,54,94,3
ENSG00000178460,46,82,90,18,91,3,27,82,10,13,86,100,98,51,5,39,71,7
ENSG00000245910,75,52,98,32,51,23,95,79,70,66,59,44,41,77,78,38,96,76
ENSG00000261787,44,2,84,9,17,5,91,69,90,30,70,33,77,59,37,20,1,92
ENSG00000253223,60,72,39,46,20,81,6,22,66,33,92,84,64,93,22,2,86,84
ENSG00000121022,69,73,68,35,29,62,27,73,14,84,33,71,35,3,86,26,38,96
ENSG00000104218,12,76,83,76,100,71,59,70,26,25,57,10,77,55,86,77,31,84
ENSG00000066777,41,52,87,44,38,92,36,88,20,96,83,49,16,93,56,14,97,77
ENSG00000271966,26,73,98,15,64,23,53,75,18,77,89,81,99,3,44,78,12,45
ENSG00000046889,6,53,26,81,50,44,14,41,49,65,5,74,94,96,32,14,98,92
ENSG00000248801,64,81,97,72,35,21,20,85,97,98,10,91,64,5,31,41,78,71
ENSG00000165084,63,72,95,58,79,67,15,75,17,35,94,32,8,40,74,46,98,32
ENSG00000236191,66,15,68,21,28,13,41,92,71,64,18,47,38,16,20,34,36,17
ENSG00000254332,34,92,76,91,36,91,10,44,20,52,49,76,10,37,33,22,38,6
ENSG00000137573,20,88,26,25,93,3,96,83,38,88,29,79,99,18,19,25,88,93
ENSG00000137571,6,1,23,7,39,30,67,37,8,98,2,44,57,72,12,91,37,79
ENSG00000246528,69,50,92,45,94,90,40,37,84,48,54,24,50,7,26,75,16,7
ENSG00000247570,52,10,40,63,0,57,32,78,51,78,1,60,23,8,25,87,61,52
ENSG00000253721,52,98,4,36,86,10,0,82,44,8,85,77,89,82,57,89,51,31
ENSG00000147596,67,83,9,55,26,39,29,7,43,50,10,41,66,84,29,2,36,10
ENSG00000253173,56,94,64,6,64,97,62,56,2,70,22,72,49,43,79,78,8,5
ENSG00000140396,59,44,89,28,49,62,67,4,11,82,26,29,50,13,33,82,61,71
ENSG00000067167,82,18,1,44,7,71,71,96,31,40,67,82,70,49,77,64,19,45
ENSG00000246366,63,61,90,54,15,55,32,60,58,11,98,58,26,90,14,4,88,19
ENSG00000147592,41,43,96,52,73,7,73,47,9,60,100,47,33,69,48,73,0,30
ENSG00000221947,78,10,50,59,55,25,20,72,95,29,56,32,35,40,36,47,89,18
ENSG00000104313,32,93,5,15,16,94,29,0,55,81,57,66,46,43,32,28,58,24
ENSG00000253379,2,21,1,91,12,43,25,60,99,8,60,47,30,75,92,56,12,64
ENSG00000254277,39,5,94,22,14,30,29,75,88,6,30,66,72,74,20,57,48,29
ENSG00000235531,36,36,55,44,9,2,28,32,26,19,65,73,84,69,25,5,33,4
ENSG00000178860,15,25,92,1,77,68,27,38,48,74,96,63,52,41,69,65,93,82
ENSG00000104321,53,77,9,77,100,80,89,64,18,60,19,74,80,40,48,38,31,79
ENSG00000250979,73,78,93,9,19,41,97,80,30,77,98,65,14,12,58,14,0,29
ENSG00000182674,41,94,75,16,35,13,16,76,97,14,91,5,66,73,33,64,77,27
ENSG00000147601,62,71,47,2,82,11,60,3,40,11,42,74,73,48,96,4,15,93
ENSG00000272254,45,13,21,71,12,87,37,62,40,51,96,67,78,31,21,47,50,1
ENSG00000253636,63,76,29,60,90,52,74,16,8,49,58,74,35,81,62,20,17,2
ENSG00000164764,54,49,68,67,29,80,29,48,90,4,90,71,24,2,69,39,33,98
ENSG00000147604,33,78,31,23,48,50,82,48,60,84,85,41,11,39,5,98,100,35
ENSG00000121039,58,35,74,96,83,66,18,43,97,17,22,70,33,91,40,19,100,88
ENSG00000040341,79,57,82,60,79,31,12,84,22,44,49,67,16,81,63,94,14,34
ENSG00000104343,5,64,17,74,30,53,4,15,23,52,12,6,88,93,37,87,9,25
ENSG00000154582,57,60,11,15,17,74,90,14,30,10,19,71,41,98,97,53,70,89
ENSG00000175606,96,88,7,54,62,93,65,59,73,31,94,75,100,10,32,87,67,19
ENSG00000253833,10,7,43,19,97,44,51,75,82,1,44,40,23,86,78,24,54,88
ENSG00000104369,55,80,7,47,18,28,63,71,7,20,55,70,94,68,60,85,36,78
ENSG00000104381,90,67,91,55,6,84,20,88,11,1,0,66,25,29,0,49,41,61
ENSG00000253596,63,29,56,93,70,23,7,22,8,1,0,7,51,85,76,66,17,53
ENSG00000254349,6,32,98,99,30,42,42,20,10,35,18,43,62,100,40,42,77,65
ENSG00000253341,31,15,34,89,24,69,46,29,21,14,84,84,42,56,68,20,34,50
ENSG00000253706,28,92,66,80,56,28,68,86,46,40,75,90,48,56,67,31,40,75
ENSG00000137558,84,83,90,77,3,30,92,54,76,96,27,99,47,39,86,8,72,71
ENSG00000121005,9,42,47,52,35,50,8,56,9,35,95,96,76,79,28,37,5,96
ENSG00000254238,69,42,44,24,31,88,29,64,49,7,8,0,28,37,75,67,23,100
ENSG00000249395,41,1,31,77,59,83,12,99,38,92,10,77,90,10,30,21,89,7
ENSG00000254023,68,33,1,60,72,61,8,22,13,18,83,100,30,0,73,8,88,75
ENSG00000164749,40,53,40,78,57,34,58,80,66,8,40,22,80,3,15,77,46,12
ENSG00000253661,82,97,48,66,42,48,7,79,9,2,9,36,68,9,11,52,74,53
ENSG00000091656,40,50,0,9,44,75,58,74,59,24,62,62,92,30,32,46,58,95
ENSG00000164751,59,76,89,0,59,63,67,45,38,60,87,99,34,60,36,71,84,80
ENSG00000254266,22,19,60,100,42,53,84,64,70,81,96,13,75,83,50,80,40,65
ENSG00000171033,44,70,60,19,16,18,63,51,57,75,16,67,64,87,19,65,32,72
ENSG00000260398,64,45,77,13,28,22,94,28,95,28,45,42,19,75,48,26,5,23
ENSG00000104427,55,39,14,12,14,50,90,22,13,47,4,71,11,38,27,88,5,81
ENSG00000253919,46,22,43,65,25,10,58,33,19,25,43,76,31,13,16,67,70,76
ENSG00000240540,7,68,3,26,1,63,88,63,27,18,80,3,26,77,18,86,46,46
ENSG00000104435,97,52,3,54,62,37,41,22,56,16,4,70,73,7,49,97,86,87
ENSG00000164683,46,78,36,87,61,91,80,12,35,25,33,41,7,31,11,88,7,14
ENSG00000147586,47,37,1,99,31,16,24,30,57,10,58,12,17,11,90,45,22,7
ENSG00000076554,55,63,19,24,41,87,4,36,14,40,12,39,91,87,24,82,22,34
ENSG00000251867,77,62,24,43,28,6,8,38,54,7,47,55,57,87,99,25,74,24
ENSG00000205189,9,36,40,72,19,87,91,85,96,37,36,41,38,68,90,47,14,72
ENSG00000254162,73,81,93,1,15,63,53,23,63,87,18,55,79,77,72,5,42,15
ENSG00000260317,54,96,88,63,36,9,15,87,45,63,52,39,3,14,90,40,41,81
ENSG00000188856,4,47,49,14,79,40,72,35,44,21,72,50,36,47,1,49,28,64
ENSG00000164684,90,90,1,75,3,13,61,20,47,76,53,87,62,3,35,27,14,65
ENSG00000254331,76,97,10,94,89,52,5,93,15,66,23,5,72,80,91,70,32,53
ENSG00000076641,34,8,87,57,51,29,79,92,83,76,36,23,36,62,13,2,75,72
ENSG00000253677,21,27,0,47,63,60,90,94,3,64,98,66,97,99,33,87,100,5
ENSG00000272425,49,20,67,22,5,88,53,15,9,75,67,70,19,87,4,95,56,54
ENSG00000254027,68,0,43,8,6,91,35,46,62,47,34,78,73,30,46,37,54,17
ENSG00000164687,73,30,14,6,45,25,43,76,1,59,53,21,30,97,95,23,30,0
ENSG00000237264,13,83,71,87,77,29,12,19,11,16,78,47,90,6,52,13,93,53
ENSG00000133731,46,66,66,32,58,20,11,10,67,40,79,100,6,76,15,80,49,92
ENSG00000253598,67,94,95,83,43,48,98,98,4,16,10,46,90,98,3,94,94,3
ENSG00000104231,20,45,86,49,83,93,10,96,62,61,10,11,72,45,88,92,23,12
ENSG00000164695,18,55,26,33,38,14,100,51,18,20,53,15,32,76,86,85,33,26
ENSG00000104497,34,36,20,78,32,14,69,90,98,80,71,56,30,88,15,53,22,20
ENSG00000206228,97,23,50,63,85,83,58,24,3,22,65,24,28,68,92,12,27,67
ENSG00000254202,48,60,81,64,98,91,80,93,84,17,50,77,48,74,68,19,39,51
ENSG00000184672,20,43,44,11,90,96,86,89,91,71,76,18,27,39,54,62,19,21
ENSG00000133739,80,54,18,79,45,31,99,47,21,65,48,94,60,45,59,54,16,47
ENSG00000260493,32,59,55,79,94,24,86,37,9,27,83,78,3,84,52,46,86,39
ENSG00000133740,51,53,75,80,85,96,88,100,100,63,29,23,77,23,49,22,4,98
ENSG00000176731,35,6,57,61,84,80,29,93,28,8,26,40,93,0,47,32,82,66
ENSG00000185015,83,94,16,95,100,73,17,19,80,38,52,62,44,82,1,35,90,68
ENSG00000164879,52,68,39,35,43,12,14,43,22,84,70,5,79,78,94,83,3,68
ENSG00000253549,97,36,55,86,61,87,18,87,15,62,58,50,94,73,6,62,0,47
ENSG00000104267,80,49,52,40,23,5,96,42,42,12,90,28,90,23,56,4,62,2
ENSG00000147614,45,35,67,15,1,56,93,56,63,96,14,37,58,20,66,60,92,63
ENSG00000147613,18,73,78,73,77,8,82,31,60,59,18,99,13,44,85,2,27,33
ENSG00000254231,68,88,5,59,38,70,99,2,47,53,0,15,43,37,9,85,96,37
ENSG00000123124,74,59,48,64,60,49,11,15,46,98,51,40,10,84,43,13,30,9
ENSG00000176623,88,95,84,52,58,82,3,15,41,65,83,14,19,44,73,45,16,75
ENSG00000085719,48,51,3,6,3,17,14,61,35,7,84,33,29,49,24,6,77,75
ENSG00000156103,17,20,81,9,78,39,85,34,86,21,23,80,77,91,69,36,31,60
ENSG00000253553,7,39,12,33,28,99,33,16,61,68,99,11,58,100,53,41,24,8
ENSG00000271156,96,38,45,36,70,5,67,57,17,10,64,27,75,37,58,28,46,6
ENSG00000251136,40,44,16,73,37,59,92,83,51,44,21,91,62,67,44,93,77,64
ENSG00000104312,51,56,83,29,85,65,3,45,64,6,77,91,100,64,24,40,35,43
ENSG00000164823,18,98,89,93,76,53,61,2,18,23,12,61,62,9,9,45,61,20
ENSG00000104320,70,93,5,79,93,46,100,99,11,52,14,53,82,31,60,39,82,28
ENSG00000104325,15,17,90,53,31,41,48,33,12,52,50,76,71,38,92,27,49,91
ENSG00000104327,30,16,45,55,33,95,13,52,7,47,81,100,97,2,90,57,14,5
ENSG00000180694,34,64,72,59,81,11,84,44,23,80,93,70,13,70,92,13,38,1
ENSG00000246792,32,84,42,80,15,11,57,38,91,82,26,81,95,1,13,34,21,88
ENSG00000123119,54,48,46,26,21,100,77,92,58,56,94,45,25,2,40,14,56,14
ENSG00000253250,97,15,81,16,72,63,47,77,48,31,79,62,80,10,33,41,2,76
ENSG00000155099,67,28,9,14,34,61,6,91,92,89,21,9,44,83,70,62,73,47
ENSG00000253738,22,3,21,17,10,75,43,14,91,82,93,12,40,97,19,73,18,57
ENSG00000155100,66,39,50,6,45,61,3,49,77,17,57,100,71,12,46,62,1,65
ENSG00000214954,97,22,87,91,91,6,19,63,41,48,39,87,82,19,94,57,89,54
ENSG00000147606,96,84,63,95,47,89,7,43,25,7,4,49,67,29,32,10,28,89
ENSG00000079102,39,57,46,4,72,62,86,3,44,35,49,39,58,12,100,56,19,95
ENSG00000205133,25,9,88,54,0,37,11,71,19,9,17,75,19,53,67,42,55,94
ENSG00000246662,62,31,71,72,36,25,64,3,70,78,75,89,93,10,27,40,55,27
ENSG00000188343,34,82,1,97,27,33,42,35,1,65,56,52,99,0,38,85,99,94
ENSG00000271971,99,58,4,35,77,61,8,69,61,16,33,57,36,4,4,70,26,63
ENSG00000253854,72,85,56,7,66,58,95,9,75,100,90,39,27,90,54,93,44,26
ENSG00000183808,67,7,79,24,12,96,45,8,21,54,37,38,24,81,49,33,75,3
ENSG00000212998,34,5,83,79,23,61,96,25,56,78,78,0,66,68,89,80,15,69
ENSG00000164953,35,94,36,31,40,33,88,17,75,80,40,9,23,4,58,57,8,10
ENSG00000164951,62,78,37,34,45,0,69,96,32,30,73,91,48,76,31,24,28,25
ENSG00000240509,3,15,5,74,12,62,59,26,30,56,90,8,26,91,20,88,56,77
ENSG00000079112,47,72,23,5,98,16,63,63,92,96,100,7,70,40,92,75,23,91
ENSG00000164949,46,1,88,24,40,43,26,99,14,1,18,74,15,88,59,47,92,60
ENSG00000197275,90,100,31,45,15,76,13,45,18,39,31,56,69,85,47,62,71,78
ENSG00000265817,76,67,43,26,85,33,41,75,3,13,23,23,80,87,0,21,71,100
ENSG00000164944,26,62,86,19,56,64,62,97,8,71,50,73,65,78,97,99,21,53
ENSG00000253704,34,74,73,27,82,66,13,80,48,43,40,93,44,30,93,31,38,43
ENSG00000261437,38,54,69,96,40,42,57,22,80,32,86,70,59,40,20,70,75,69
ENSG00000104413,41,54,33,94,26,25,43,97,81,56,93,44,74,41,30,76,99,67
ENSG00000156162,18,22,58,27,17,99,62,84,40,82,35,88,91,1,50,3,83,87
ENSG00000164941,16,79,38,59,85,73,63,2,75,14,76,63,79,98,37,5,57,14
ENSG00000175305,9,9,95,12,92,69,27,76,60,60,89,64,58,26,92,19,11,12
ENSG00000272509,30,72,34,89,91,54,83,75,38,18,50,48,60,23,56,54,36,47
ENSG00000156170,28,73,96,97,83,47,84,76,20,29,54,91,91,55,39,34,22,64
ENSG00000164938,84,33,8,3,81,74,40,50,26,91,40,33,15,19,42,7,20,30
ENSG00000253878,54,68,79,45,9,14,98,44,89,23,36,88,66,92,74,22,3,71
ENSG00000175895,94,89,80,41,14,31,38,17,81,30,69,73,62,26,84,53,39,3
ENSG00000156172,44,62,27,13,36,98,29,79,7,52,74,33,95,30,70,40,89,98
ENSG00000253945,51,87,74,24,98,76,24,74,79,44,61,95,17,39,12,17,47,18
ENSG00000156466,2,57,4,26,92,4,27,43,72,72,50,77,41,63,52,86,84,65
ENSG00000156467,5,44,97,76,48,99,16,8,54,35,49,33,5,14,54,43,70,46
ENSG00000156469,56,33,73,36,72,55,14,90,6,0,48,65,3,68,93,83,74,5
ENSG00000156471,67,13,10,44,98,50,92,91,97,6,49,84,50,52,96,86,27,5
ENSG00000169439,5,96,67,46,15,95,77,47,38,70,98,11,31,72,66,0,25,97
ENSG00000104324,81,66,40,64,72,45,52,11,25,15,22,69,45,37,99,60,58,46
ENSG00000180543,4,20,75,6,8,15,78,49,30,31,87,50,88,96,14,49,27,77
ENSG00000147649,16,19,24,69,99,11,37,25,13,45,12,49,7,31,23,16,66,87
ENSG00000104341,87,92,65,39,49,12,8,73,94,67,6,57,51,1,30,0,47,97
ENSG00000132561,47,10,64,46,73,16,15,24,7,42,73,42,47,8,15,7,66,97
ENSG00000156482,9,66,92,58,28,75,31,47,75,80,23,81,56,74,0,45,50,89
ENSG00000245970,40,33,88,57,90,38,68,45,78,44,51,9,12,81,68,44,77,12
ENSG00000177459,2,71,72,16,12,46,60,18,31,85,75,50,76,20,73,9,44,57
ENSG00000132541,28,1,24,13,5,20,82,63,82,91,96,77,92,92,24,31,33,68
ENSG00000104356,69,99,70,23,3,87,31,9,6,16,40,51,64,85,93,50,67,61
ENSG00000104361,75,14,14,74,96,31,22,18,81,59,69,50,28,3,52,30,82,22
ENSG00000104375,47,27,17,34,15,26,15,24,26,76,75,0,87,60,92,80,87,51
ENSG00000164920,30,68,47,61,84,32,46,38,44,68,89,92,24,39,22,23,95,49
ENSG00000253948,45,21,9,89,22,42,74,63,50,56,83,88,33,22,14,41,48,61
ENSG00000132549,74,93,12,21,34,30,24,17,15,9,14,44,37,19,62,49,100,52
ENSG00000236583,36,40,30,100,75,67,21,21,31,95,49,28,79,23,66,9,37,63
ENSG00000164919,0,58,74,13,41,72,34,62,55,7,40,21,21,75,75,0,58,19
ENSG00000156509,94,6,17,18,80,13,52,48,36,60,43,71,31,11,64,68,4,43
ENSG00000147669,66,64,28,8,67,73,49,50,13,92,60,1,96,58,90,71,21,72
ENSG00000104450,47,91,55,44,72,55,43,59,11,98,70,21,49,21,52,12,5,7
ENSG00000253299,48,55,4,70,100,99,49,97,83,30,29,65,97,11,43,28,1,33
ENSG00000034677,75,77,85,84,73,53,23,3,74,36,29,21,91,5,47,74,55,84
ENSG00000186106,78,66,73,69,18,2,2,78,40,87,6,30,40,20,59,92,69,22
ENSG00000070756,39,19,55,24,3,8,25,43,69,78,6,16,72,14,98,26,1,82
ENSG00000212994,10,35,50,25,7,18,96,81,79,49,4,81,54,38,35,82,45,59
ENSG00000164924,94,44,79,3,60,13,1,6,78,36,61,63,75,39,90,49,81,15
ENSG00000261087,73,85,1,77,33,58,78,28,90,68,43,78,22,61,87,14,65,9
ENSG00000120963,29,37,49,82,73,15,12,56,29,79,12,62,81,2,78,4,24,53
ENSG00000271882,42,23,94,98,84,48,32,45,72,17,62,23,42,2,47,24,52,50
ENSG00000228224,81,53,59,53,15,80,73,21,92,57,69,9,83,56,92,92,70,95
ENSG00000083307,64,70,89,39,30,74,14,57,42,52,46,25,34,47,44,40,83,19
ENSG00000253153,15,69,98,46,56,26,82,85,65,86,62,92,13,67,19,46,96,39
ENSG00000104490,78,16,37,56,96,21,68,51,59,90,6,84,49,6,94,84,12,87
ENSG00000048392,88,91,98,59,54,84,47,47,64,13,85,94,89,99,27,16,4,53
ENSG00000246263,21,93,2,56,1,25,52,41,14,39,96,72,57,89,40,94,53,86
ENSG00000104517,23,84,44,35,16,13,6,34,8,32,80,21,46,16,97,53,96,73
ENSG00000272037,92,4,24,7,41,49,84,85,47,19,53,21,100,59,74,24,23,66
ENSG00000253633,1,94,56,26,58,57,80,57,87,39,75,22,80,21,83,43,38,13
ENSG00000155090,19,93,57,23,65,27,17,65,54,48,15,48,30,36,50,71,44,29
ENSG00000155096,56,91,77,23,8,86,74,32,67,6,55,47,0,96,14,10,76,30
ENSG00000253320,73,87,57,62,63,54,47,83,91,64,66,67,33,1,8,6,61,85
ENSG00000244052,74,86,71,98,78,83,61,68,62,0,33,51,57,26,24,64,71,74
ENSG00000254281,27,88,85,12,20,31,74,74,45,70,37,34,21,3,68,16,53,30
ENSG00000155097,87,76,12,2,32,1,54,49,77,35,87,77,75,76,63,4,83,41
ENSG00000164929,35,51,74,85,97,58,7,3,18,73,19,29,88,89,51,33,8,10
ENSG00000247081,81,61,36,57,64,31,82,42,55,46,73,36,95,52,94,99,50,95
ENSG00000164930,82,95,20,74,58,24,47,42,31,9,21,88,41,94,98,23,17,99
ENSG00000164932,65,7,75,91,56,99,83,9,28,40,34,95,9,68,90,54,42,32
ENSG00000164933,97,64,88,87,32,74,56,28,63,15,7,18,4,16,77,97,60,65
ENSG00000164934,19,100,91,74,16,51,56,36,44,18,62,93,48,76,60,76,21,18
ENSG00000271830,89,56,93,38,49,52,72,3,9,84,20,31,38,77,12,84,78,83
ENSG00000253477,74,70,63,85,33,48,11,28,46,39,93,1,70,51,68,53,77,24
ENSG00000176406,25,18,68,92,50,2,71,11,88,48,89,60,42,24,46,65,26,81
ENSG00000239344,72,54,0,6,75,8,1,83,5,19,85,58,61,66,96,67,27,73
ENSG00000147650,46,66,42,47,23,12,82,20,58,59,88,50,91,57,72,20,13,9
ENSG00000169946,54,61,69,24,53,38,24,89,12,32,37,29,69,42,77,53,95,28
ENSG00000254615,51,13,66,62,81,31,53,34,17,55,68,54,26,17,86,80,9,61
ENSG00000164830,53,46,65,5,26,7,60,0,88,80,95,70,14,1,98,3,28,44
ENSG00000253676,44,48,19,76,25,57,78,22,67,60,75,95,88,67,98,28,62,38
ENSG00000154188,84,17,91,80,55,46,92,61,7,60,24,3,61,47,18,3,34,75
ENSG00000147655,35,72,75,96,47,44,59,37,26,11,37,37,26,61,82,73,15,67
ENSG00000253228,93,56,4,75,16,88,17,63,74,34,65,84,79,1,82,35,2,60
ENSG00000104408,11,40,24,90,35,56,32,0,8,11,31,42,28,61,43,28,50,67
ENSG00000104412,71,32,45,55,49,19,85,1,5,62,14,73,78,69,44,28,8,9
ENSG00000164841,16,45,14,85,23,77,46,22,78,72,4,33,13,89,98,6,80,45
ENSG00000120526,58,30,68,60,18,28,0,30,80,25,8,73,58,68,12,95,39,48
ENSG00000120533,41,98,51,31,81,33,70,6,87,62,7,14,2,77,72,83,65,59
ENSG00000147654,23,9,13,100,9,76,22,60,48,31,16,4,49,85,84,96,8,38
ENSG00000147642,13,94,0,53,70,66,55,28,6,95,57,50,74,98,0,28,44,48
ENSG00000164794,1,3,76,90,83,57,4,72,61,43,69,53,74,90,67,83,14,37
ENSG00000254339,86,71,53,24,95,8,59,11,17,6,1,51,55,73,77,87,26,13
ENSG00000253499,10,16,6,99,17,59,99,99,29,89,59,36,50,6,87,9,51,36
ENSG00000104447,2,89,86,80,57,36,71,28,74,85,22,65,87,93,62,39,53,60
ENSG00000147677,6,10,9,89,82,83,60,47,62,59,44,25,49,87,44,17,27,34
ENSG00000147679,81,81,39,58,88,88,50,57,52,95,65,88,58,21,60,31,66,19
ENSG00000164754,73,94,15,59,25,14,74,93,98,61,31,91,19,41,65,8,7,68
ENSG00000253327,57,91,37,11,14,12,80,16,37,82,34,83,14,12,3,28,16,36
ENSG00000205002,5,97,87,81,29,2,44,31,21,38,90,19,47,89,17,86,92,34
ENSG00000164756,91,19,42,60,32,51,87,16,2,17,3,21,39,52,11,52,2,80
ENSG00000164758,27,62,3,75,21,86,81,64,32,94,46,8,11,70,63,11,80,88
ENSG00000182197,77,45,61,42,31,89,20,50,8,72,59,14,98,68,14,60,91,43
ENSG00000177570,27,40,47,65,79,7,64,77,63,4,46,3,66,72,23,76,42,3
ENSG00000164761,91,27,56,35,96,29,91,93,15,72,67,63,14,13,25,63,84,55
ENSG00000147676,8,95,93,40,7,91,61,74,35,6,67,98,46,79,42,48,93,48
ENSG00000253972,42,63,96,54,6,70,69,31,28,99,7,2,27,93,90,9,9,72
ENSG00000136999,64,94,93,29,46,39,50,12,7,96,1,62,64,37,79,62,80,41
ENSG00000136960,71,34,65,97,20,86,78,85,40,47,68,39,56,4,100,25,38,31
ENSG00000064313,1,55,67,17,16,82,92,32,86,97,96,24,19,27,13,10,61,26
ENSG00000136982,12,5,59,100,9,32,27,32,40,71,32,20,14,100,97,60,35,59
ENSG00000155792,96,52,11,16,67,70,64,32,16,27,15,53,38,37,30,32,71,46
ENSG00000254343,100,63,27,91,11,49,2,76,72,74,77,76,51,97,35,77,82,57
ENSG00000187955,38,67,31,25,59,31,11,16,42,100,10,51,89,95,81,3,61,36
ENSG00000172172,27,9,69,46,39,15,72,97,94,60,46,17,54,33,47,26,67,15
ENSG00000172167,39,56,71,94,90,4,73,70,97,21,67,27,47,15,58,14,53,78
ENSG00000172164,17,42,19,42,41,16,73,78,12,18,32,24,74,72,65,19,34,48
ENSG00000170961,74,60,11,60,49,10,10,89,44,55,64,69,50,0,88,25,2,37
ENSG00000248690,33,46,54,97,94,94,68,33,41,82,43,14,45,73,37,13,9,86
ENSG00000178764,8,85,99,86,75,97,22,44,66,97,16,71,88,73,94,65,28,37
ENSG00000136986,25,73,12,7,52,93,84,68,99,51,4,42,96,22,7,59,5,76
ENSG00000156787,47,44,12,71,38,15,98,34,28,92,16,35,34,45,2,30,17,10
ENSG00000189376,49,64,68,71,42,23,37,24,19,48,54,82,23,93,46,2,54,80
ENSG00000165156,78,81,42,8,58,8,49,65,40,12,7,2,6,62,5,38,78,73
ENSG00000253336,34,77,54,54,78,69,60,59,92,29,82,39,8,31,48,30,91,77
ENSG00000156802,78,28,10,93,80,25,98,76,26,6,95,2,96,39,75,11,6,38
ENSG00000254388,56,78,23,80,15,80,65,74,84,47,4,12,48,100,67,77,90,63
ENSG00000156795,74,54,20,24,19,36,71,59,52,32,97,20,52,79,51,33,71,4
ENSG00000156804,48,99,90,15,79,61,27,5,39,77,100,57,79,35,32,86,90,18
ENSG00000176853,82,2,79,26,84,36,52,63,60,71,33,99,73,21,51,6,17,90
ENSG00000271975,12,56,27,32,40,71,46,53,28,96,64,27,2,97,28,46,93,83
ENSG00000164983,17,11,86,25,67,93,40,38,100,69,7,13,14,19,54,23,60,80
